,Unnamed: 0,id,fname,lname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",year
232,232,232,Aniruddha,Thakar,"Asian,IndianSubContinent",0.00012846525,3.618294e-05,0.9659244,0.0018250961,0.015530043,0.004048631,0.00015844715,0.0012498844,0.0078120655,0.00013967665,0.0015285708,0.00030556635,0.0013129568,2000
233,233,233,Gyorgy,Fekete,"GreaterAfrican,Africans",0.010993045,0.036871865,0.018852577,0.49765867,0.014082824,0.12958859,0.02492582,0.09887548,0.07974598,0.01355339,0.039056573,0.021957802,0.013837311,2000
234,234,234,William,O'Mullane,"GreaterEuropean,British",0.0035924602,0.0006523631,0.008795725,0.0018988632,0.00041027222,0.97287005,2.843986e-05,0.00060786406,0.002990585,0.0013000882,0.0042185714,0.0023541625,0.00028067981,2000
235,235,235,Maria,Nieto-Santisteban,"GreaterEuropean,EastEuropean",0.0010813639,0.02994512,0.05057924,0.05980884,0.01032552,0.17248496,0.20849662,0.04926323,0.0054221456,0.015551494,0.027086666,0.20318243,0.16677238,2000
236,236,236,Gerd,Heber,"GreaterEuropean,WestEuropean,Germanic",0.008689056,0.0017227711,0.011534472,0.009652923,0.03811168,0.21514496,0.016995497,0.14339693,0.15399374,0.29232416,0.05814077,0.012289159,0.038003795,2000
237,237,237,Arnold,Rots,"GreaterEuropean,British",0.005819245,0.003934773,0.034396686,0.002964818,0.006771249,0.6183995,0.03557043,0.12860662,0.10401065,0.024249181,0.01798361,0.007158057,0.010135267,2000
238,238,238,Zhimao,Guo,"Asian,GreaterEastAsian,EastAsian",0.96155316,0.0058986223,0.0032161907,0.0062841186,0.0007329114,0.010806343,0.00073734287,0.002185893,0.0014210048,0.0007670086,0.0015354865,0.003949591,0.00091225957,2000
239,239,239,Min,Li,"Asian,GreaterEastAsian,EastAsian",0.9548798,0.0005610909,0.00054387405,0.00020113999,0.0026640457,0.019957615,0.0013682372,0.0063463706,0.0014352574,0.0016812311,0.0010487752,0.0030851774,0.0062273284,2000
240,240,240,Xiaoling,Wang,"Asian,GreaterEastAsian,EastAsian",0.81079745,0.002164217,0.00090972637,0.002030478,0.00136196,0.1078304,0.0047885887,0.014003211,0.013183014,0.010248409,0.006061662,0.0018527699,0.02476811,2000
241,241,241,Aoying,Zhou,"Asian,GreaterEastAsian,EastAsian",0.95566136,6.0322946e-05,1.4100495e-05,0.0056092176,0.0009824286,0.0019011693,0.0035040278,0.00037960504,0.030119916,3.4649867e-05,0.001209611,0.00030695958,0.0002167278,2000
242,242,242,Haibin,Wang,"Asian,GreaterEastAsian,EastAsian",0.81079745,0.002164217,0.00090972637,0.002030478,0.00136196,0.1078304,0.0047885887,0.014003211,0.013183014,0.010248409,0.006061662,0.0018527699,0.02476811,2000
243,243,243,Yuanchun,He,"Asian,GreaterEastAsian,EastAsian",0.9095891,0.0009234844,0.002951504,0.0013998228,0.003084273,0.042710897,0.0052527636,0.00792733,0.0056516626,0.012170027,0.0013605317,0.0024357145,0.0045430465,2000
244,244,244,Rajshekhar,Sunderraman,"GreaterEuropean,British",0.0018116073,0.004036293,0.0030534598,0.000483354,0.0034102502,0.8425187,0.0011345325,0.07423245,0.015944256,0.003236842,0.041973647,0.007639767,0.00052481994,2000
245,245,245,C.,Jensen,"GreaterEuropean,WestEuropean,Nordic",0.0004306652,0.0033893022,0.00021319078,0.0002685832,0.00016552012,0.015981283,0.0006938769,0.0030438716,0.0016751491,0.00611398,0.001167679,0.0032244215,0.9636325,2000
246,246,246,H.,Lahrmann,"GreaterEuropean,WestEuropean,Germanic",0.0022025816,0.00073980854,0.0009928996,0.00077726354,0.0028301699,0.040407274,0.030284142,0.06426602,0.12458408,0.6065337,0.027553383,0.006135279,0.09269353,2000
247,247,247,S.,Pakalnis,"GreaterEuropean,EastEuropean",0.0013822903,0.00083859416,0.03308238,0.006858402,0.06949505,0.023041535,0.67870283,0.060554072,0.014043729,0.054681294,0.01496344,0.040041193,0.0023153299,2000
248,248,248,J.,Runge,"GreaterEuropean,WestEuropean,Nordic",0.08420681,0.005182055,0.017652685,0.04099364,0.0050324243,0.16317101,0.020629603,0.016905947,0.066294454,0.049384665,0.02876568,0.07114324,0.43063784,2000
249,249,249,Floris,Geerts,"GreaterEuropean,British",0.015451106,0.0029644668,0.00555893,0.00398444,0.010031929,0.5585421,0.011618922,0.18669674,0.106313296,0.04131983,0.032108035,0.01323816,0.012172187,2000
250,250,250,Haibin,Wang,"Asian,GreaterEastAsian,EastAsian",0.81079745,0.002164217,0.00090972637,0.002030478,0.00136196,0.1078304,0.0047885887,0.014003211,0.013183014,0.010248409,0.006061662,0.0018527699,0.02476811,2000
251,251,251,Hao,Tian,"Asian,GreaterEastAsian,EastAsian",0.9489256,0.0016888533,0.009700867,0.007863816,0.0020237558,0.003389625,0.0030970904,0.0038000122,0.0031865241,0.0009178178,0.0060436856,0.009074723,0.00028767824,2000
252,252,252,Rajshekhar,Sunderraman,"GreaterEuropean,British",0.0018116073,0.004036293,0.0030534598,0.000483354,0.0034102502,0.8425187,0.0011345325,0.07423245,0.015944256,0.003236842,0.041973647,0.007639767,0.00052481994,2000
253,253,253,Rajshekhar,Sunderraman,"GreaterEuropean,British",0.0018116073,0.004036293,0.0030534598,0.000483354,0.0034102502,0.8425187,0.0011345325,0.07423245,0.015944256,0.003236842,0.041973647,0.007639767,0.00052481994,2000
254,254,254,Haibin,Wang,"Asian,GreaterEastAsian,EastAsian",0.81079733,0.0021642188,0.0009097275,0.0020304797,0.0013619611,0.10783045,0.004788595,0.014003236,0.013183024,0.010248417,0.006061664,0.0018527706,0.024768125,2000
255,255,255,Giovanni,Gasparri,"GreaterEuropean,WestEuropean,Italian",0.00038104644,0.0006753202,0.0005147754,0.00046435173,0.0017223638,0.014613188,0.0006075248,0.016802797,0.041951727,0.0029023646,0.2889386,0.63005537,0.0003706093,2000
256,256,256,Francesco,Buccafurri,"GreaterEuropean,WestEuropean,Italian",9.348599e-05,0.0007849262,8.655045e-06,0.00012246514,0.0018356733,0.003222735,0.00046311485,0.0030992208,0.03388082,0.0005248509,0.12293166,0.83290315,0.00012917958,2000
257,257,257,Filippo,Furfaro,"GreaterEuropean,WestEuropean,Italian",0.0006362943,0.0015120206,0.00018684035,0.0018198602,0.00054463267,0.03166123,0.0046843565,0.023023883,0.018261276,0.0047577973,0.12226651,0.79056025,8.5124026e-05,2000
258,258,258,Domenico,Sacca',"GreaterAfrican,Muslim",0.003589562,0.002640892,0.027534597,0.087699175,0.78705454,0.032428667,0.002360677,0.017020104,0.012663227,0.00068845093,0.006919345,0.019244973,0.0001559184,2000
259,259,259,Vadim,Tropashko,"GreaterEuropean,EastEuropean",0.0001766581,0.00011132532,0.00066529453,0.0006922096,0.0012350561,0.00272678,0.97845376,0.008647024,0.001465451,0.0015152325,0.0010164024,0.0030925572,0.00020227757,2000
260,260,260,Floris,Geerts,"GreaterEuropean,British",0.015451106,0.0029644668,0.00555893,0.00398444,0.010031929,0.5585421,0.011618922,0.18669674,0.106313296,0.04131983,0.032108035,0.01323816,0.012172187,2000
261,261,261,Sofie,Haesevoets,"GreaterEuropean,EastEuropean",0.00058420945,0.023646278,0.008156012,0.017436607,0.046219397,0.023854325,0.27872923,0.19993198,0.0420985,0.074971594,0.009639576,0.13775481,0.13697748,2000
262,262,262,Bart,Kuijpers,"GreaterEuropean,British",0.01920763,0.064423285,0.23648699,0.0037736264,0.0036387995,0.43899,0.017587738,0.069540374,0.016906891,0.08426451,0.03683867,0.0075645796,0.0007768796,2000
263,263,263,Daniel,Pfeifer,"GreaterEuropean,British",0.0036851005,0.0012404012,0.003679336,0.0058097374,0.025087362,0.25946435,0.011009019,0.25188428,0.10825323,0.25217983,0.06001427,0.0114772525,0.0062157833,2000
264,264,264,Peter,Lockemann,"GreaterEuropean,British",0.016568666,0.00230864,0.0039394544,0.003961056,0.0005442906,0.50810647,0.0049645924,0.0073630647,0.09964273,0.20225015,0.047192436,0.0047925673,0.098365895,2000
265,265,265,Albrecht,Schmidt,"GreaterEuropean,WestEuropean,Germanic",0.0006396158,0.0017615708,0.0006111676,0.0005588053,0.002559802,0.022235539,0.0693641,0.20650992,0.056702245,0.5016009,0.029405145,0.020744069,0.0873071,2000
266,266,266,Christian,Jensen,"GreaterEuropean,WestEuropean,Nordic",0.0004306652,0.0033893022,0.00021319078,0.0002685832,0.00016552012,0.015981283,0.0006938769,0.0030438716,0.0016751491,0.00611398,0.001167679,0.0032244215,0.9636325,2000
267,267,267,Sergio,Flesca,"GreaterEuropean,WestEuropean,Hispanic",0.00814064,0.0007741333,0.0010722489,0.0033468355,0.0043859626,0.04608757,0.010580104,0.059712224,0.066816285,0.002818224,0.44700697,0.33739161,0.011867204,2000
268,268,268,Filippo,Furfaro,"GreaterEuropean,WestEuropean,Italian",0.0006362943,0.0015120206,0.00018684035,0.0018198602,0.00054463267,0.03166123,0.0046843565,0.023023883,0.018261276,0.0047577973,0.12226651,0.79056025,8.5124026e-05,2000
269,269,269,Francesco,Parisi,"GreaterEuropean,WestEuropean,Italian",0.0032645587,0.0024260152,0.0084967585,0.018188896,0.008267742,0.07506072,0.0041769156,0.017241973,0.020250466,0.0014482689,0.1048225,0.73611903,0.00023617822,2000
270,270,270,Stijn,Dekeyser,"GreaterEuropean,EastEuropean",0.0031865612,0.0005760206,0.011402863,0.013500113,0.063790716,0.060561907,0.36330748,0.15533397,0.07648594,0.14109635,0.029144993,0.004951727,0.0766614,2000
271,271,271,Jan,Hidders,"GreaterEuropean,British",0.006072535,0.0031027796,0.018121561,0.0037318836,0.0030920363,0.9122017,0.0012705954,0.011534554,0.015861215,0.0027732116,0.0072269975,0.012497645,0.0025132552,2000
272,272,272,Jan,Paredaens,"GreaterEuropean,WestEuropean,French",0.010470436,0.00504739,0.031244097,0.018565044,0.019101456,0.20340186,0.028054196,0.1572088,0.251809,0.02702184,0.19221406,0.05173164,0.00413009,2000
273,273,273,Roel,Vercammen,"GreaterEuropean,British",0.0015272474,0.0020466717,0.0025211961,0.0018559275,0.0028276208,0.71265584,0.0032559484,0.016882863,0.14590834,0.009848184,0.04025818,0.030897494,0.029514477,2000
274,274,274,Angela,Bonifati,"GreaterEuropean,WestEuropean,Italian",0.0029317816,0.0016835902,0.00647296,0.15040234,0.10051283,0.03832571,0.05767509,0.06596692,0.049336072,0.018359564,0.13137427,0.37637788,0.0005809577,2000
275,275,275,Elaine,Chang,"Asian,GreaterEastAsian,EastAsian",0.9641439,0.00020615984,0.002333818,0.000109624816,0.000206058,0.014050609,0.00075761613,0.001639601,0.0138768675,0.0006057774,0.0007288536,0.00019443354,0.001146733,2000
276,276,276,Terence,Ho,"Asian,GreaterEastAsian,EastAsian",0.84791833,0.003066698,0.0013520549,0.00020402962,0.0030856053,0.0974024,0.004072471,0.012450535,0.0058292025,0.0042686174,0.0013285092,0.0034850854,0.015536476,2000
277,277,277,Laks,Lakshmanan,"Asian,IndianSubContinent",5.7514855e-05,1.0736969e-05,0.99001044,0.00022972113,0.00525096,0.00089467666,0.0014809896,0.0007983765,0.0002450481,4.57292e-05,0.000763595,8.532456e-06,0.00020370922,2000
278,278,278,Rada,Chirkova,"GreaterEuropean,EastEuropean",7.528536e-05,8.285489e-05,0.04289146,0.0030983815,0.030096257,0.011914016,0.90004814,0.007035949,0.0012163548,0.00011423772,0.0019317028,0.0004370729,0.0010582239,2000
279,279,279,Michael,Genesereth,"GreaterEuropean,British",0.006360626,0.007166515,0.006536154,0.030498687,0.0023828247,0.54144007,0.012923702,0.081882775,0.03267744,0.18477038,0.059317358,0.025827173,0.0082162935,2000
280,280,280,Slawomir,Staworko,"GreaterEuropean,EastEuropean",0.001502043,6.0388465e-05,0.0055262684,0.26227894,0.029066496,0.06531683,0.43590036,0.14337291,0.035891782,0.007883897,0.0047666864,0.0065983175,0.0018350979,2000
281,281,281,Jan,Chomicki,"GreaterEuropean,British",0.008314269,0.027476916,0.04444784,0.034740735,0.0034899747,0.4957488,0.030214256,0.08455432,0.12265011,0.022049442,0.08902487,0.03552844,0.0017600878,2000
282,282,282,Gennady,Berman,"GreaterEuropean,Jewish",0.0036034782,0.0012476968,0.0018666949,0.0028534583,0.0061722314,0.10783445,0.037024874,0.6822359,0.06091692,0.052471343,0.029092023,0.009500684,0.0051803063,2000
283,283,283,Vyacheslav,Gorshkov,"GreaterEuropean,EastEuropean",0.00018685815,0.00026081008,0.0018064874,0.00012062974,0.012076683,0.0017577572,0.9200995,0.061152965,0.00044434817,7.801182e-05,0.0006447212,0.0010221094,0.00034897434,2000
284,284,284,Edward,MacKerrow,"GreaterEuropean,British",0.0018028457,0.0028724784,0.002563672,0.0047519957,0.0005380841,0.9139843,0.0014306168,0.016329302,0.010286271,0.003115377,0.0358883,0.0038693848,0.0025673872,2000
285,285,285,Xidi,Wang,"Asian,GreaterEastAsian,EastAsian",0.81079745,0.002164217,0.00090972637,0.002030478,0.00136196,0.1078304,0.0047885887,0.014003211,0.013183014,0.010248409,0.006061662,0.0018527699,0.02476811,2000
286,286,286,Babajide,Afolabi,"GreaterAfrican,Africans",0.0005483176,0.00024799004,0.0009050646,0.8979207,0.07859222,0.002977256,0.0012192059,0.004407238,0.007839882,5.582956e-05,0.0032331757,0.0019883222,6.468639e-05,2000
287,287,287,Odile,Thiery,"GreaterEuropean,WestEuropean,French",0.00066490023,0.00021736664,0.03579634,0.0029009208,0.0020310343,0.15359333,0.007770152,0.018902486,0.73605585,0.009022198,0.0075571374,0.024890939,0.0005973391,2000
288,288,288,Sergiu,Chelcea,"GreaterEuropean,WestEuropean,Italian",0.0031171,0.0044024694,0.0035492636,0.0020613307,0.0048946426,0.094639994,0.033051364,0.037870105,0.06056936,0.0015425814,0.281155,0.4630965,0.010050245,2000
289,289,289,Alzennyr,Silva,"GreaterEuropean,WestEuropean,Hispanic",0.0011211978,0.019000327,0.07275988,0.002275307,0.0009672282,0.0064987647,0.0036057106,0.010731233,0.005287496,0.0007757827,0.8476715,0.029138582,0.00016689897,2000
290,290,290,Yves,Lechevallier,"GreaterEuropean,WestEuropean,French",0.00020795403,9.084193e-06,0.00016402893,0.00012251435,0.00010363365,0.009042019,0.00091056,0.0014069807,0.9796578,0.0018358636,0.0029358636,0.0019420686,0.0016616597,2000
291,291,291,Doru,Tanasa,"Asian,GreaterEastAsian,Japanese",0.012319535,0.9665464,0.0010004985,0.0038868235,0.0010548672,0.002632109,0.00090003957,0.0015785592,0.0009255746,0.00011274173,0.0031084935,0.0058569573,7.739106e-05,2000
292,292,292,Brigitte,Trousse,"GreaterEuropean,WestEuropean,French",0.00101338,9.756121e-05,0.00064200413,0.018359508,0.00474037,0.07794389,0.005785051,0.005486335,0.78879124,0.030382738,0.03802102,0.012304334,0.016432513,2000
293,293,293,Andrei,Arion,"GreaterEuropean,WestEuropean,French",0.00495442,0.072338596,0.008017909,0.012578736,0.021622365,0.12762593,0.025587132,0.15448228,0.44589677,0.00221456,0.0756523,0.04533019,0.0036988005,2000
294,294,294,Angela,Bonifati,"GreaterEuropean,WestEuropean,Italian",0.0029317816,0.0016835902,0.00647296,0.15040234,0.10051283,0.03832571,0.05767509,0.06596692,0.049336072,0.018359564,0.13137427,0.37637788,0.0005809577,2000
295,295,295,Ioana,Manolescu,"GreaterEuropean,WestEuropean,French",0.002243674,0.00012568357,0.00031792003,0.0019493024,0.0012795967,0.091127545,0.0031386665,0.003135295,0.86214906,0.004446215,0.0104759,0.018444004,0.0011671217,2000
296,296,296,Andrea,Pugliese,"GreaterEuropean,WestEuropean,Hispanic",0.0021839663,0.0011090742,0.0042020283,0.01028705,0.0016546635,0.12979108,0.005502859,0.06463377,0.057828505,0.036589794,0.3301042,0.28268307,0.073429845,2000
297,297,297,Marshall,Spight,"GreaterEuropean,British",0.0047427416,0.0027432304,0.0021544883,0.004028659,0.0055784057,0.86165,0.0058537987,0.03755855,0.027473371,0.006401633,0.027156837,0.004243993,0.010414224,2000
298,298,298,Vadim,Tropashko,"GreaterEuropean,EastEuropean",0.0001766581,0.00011132532,0.00066529453,0.0006922096,0.0012350561,0.00272678,0.97845376,0.008647024,0.001465451,0.0015152325,0.0010164024,0.0030925572,0.00020227757,2000
299,299,299,Loreto,Bravo,"GreaterEuropean,WestEuropean,Hispanic",3.1470816e-05,0.00030301348,0.00067228946,0.0013981223,0.0027474975,0.025404427,0.0065610465,0.035627306,0.06636019,0.006496307,0.5039191,0.3337115,0.016767647,2000
300,300,300,Leopoldo,Bertossi,"GreaterEuropean,WestEuropean,Italian",0.00018643583,0.001729358,0.0004150829,0.0027515485,0.008955528,0.046480346,0.0022364396,0.012172701,0.059619885,0.0047966675,0.17252153,0.687859,0.00027544695,2000
301,301,301,Jorge,Perez,"GreaterEuropean,WestEuropean,Hispanic",0.0010087099,0.010512287,0.024345586,0.0107236,0.014492491,0.06365576,0.014372434,0.07238155,0.16445772,0.0053445394,0.52117497,0.09632651,0.0012037836,2000
302,302,302,Marcelo,Arenas,"GreaterEuropean,WestEuropean,Hispanic",0.0011363333,0.0027451843,0.012419005,0.008106233,0.0042222077,0.025839947,0.00094437506,0.017919805,0.041664507,0.002082931,0.87261456,0.009962334,0.00034255456,2000
303,303,303,Claudio,Gutierrez,"GreaterEuropean,WestEuropean,Hispanic",0.00019817245,4.004845e-05,0.00015305448,0.00090983364,0.00044360931,0.010273323,0.00038680137,0.0056624548,0.25862718,0.0012407603,0.6599915,0.061762385,0.00031086142,2000
304,304,304,Lyublena,Antova,"GreaterEuropean,EastEuropean",0.00021236773,0.0011611213,0.0021026572,0.0005043986,0.18816556,0.009231145,0.64427584,0.027799333,0.008174793,0.0008618888,0.043519817,0.0701303,0.0038607381,2000
305,305,305,Christoph,Koch,"GreaterEuropean,Jewish",0.0062689134,0.002086768,0.022157965,0.0123748,0.053671673,0.19541118,0.15600134,0.3187817,0.025015341,0.09480306,0.024845803,0.0071724206,0.08140897,2000
306,306,306,Dan,Olteanu,"GreaterEuropean,British",0.002528497,0.0025359155,0.0033590521,0.0036327045,0.0037525145,0.60019255,0.005686726,0.10625702,0.14011869,0.006797331,0.045435987,0.069835566,0.009867437,2000
307,307,307,E.,Jimenez-Ruiz,"GreaterAfrican,Muslim",0.0006018725,0.0048276405,0.00047959102,0.20057999,0.6669378,0.008406877,0.0020912827,0.0036497598,0.024220375,0.0003761574,0.08366152,0.0035660341,0.00060110213,2000
308,308,308,R.,Berlanga,"GreaterEuropean,WestEuropean,Italian",0.00013534263,0.00077925465,0.082997866,0.041017964,0.024734799,0.030791292,0.003675412,0.0067066364,0.15826315,0.082302704,0.11963649,0.44826123,0.00069785555,2000
309,309,309,I.,Sanz,"GreaterEuropean,WestEuropean,Italian",0.002511541,0.049418826,0.018185467,0.016603677,0.038225036,0.13641702,0.021126885,0.13567299,0.08364296,0.16421542,0.14080483,0.17735519,0.015820188,2000
310,310,310,R.,McClatchey,"GreaterEuropean,British",0.0022315446,0.0007203864,0.000116005795,0.00093262317,6.3347165e-05,0.98814154,6.4618194e-05,0.00043368668,0.0038047214,0.00016484509,0.0016964735,0.0014099982,0.00022023545,2000
311,311,311,R.,Danger,"GreaterEuropean,British",0.005656947,0.017068641,0.014512406,0.019338788,0.006755883,0.2389508,0.035340022,0.23814465,0.07433184,0.17139904,0.09492044,0.0416582,0.04192226,2000
312,312,312,D.,Manset,"GreaterEuropean,British",0.0013612737,0.0016476085,0.026384218,0.0050497805,0.0012621104,0.619267,0.0025440878,0.012726841,0.27728012,0.0032093367,0.0300891,0.01147736,0.0077011343,2000
313,313,313,J.,Paraire,"GreaterEuropean,WestEuropean,French",0.0016105657,0.0011953656,0.03953383,0.080463,0.0069260425,0.030689051,0.0010476214,0.019553762,0.60328954,0.0013502081,0.14126451,0.07295251,0.00012412375,2000
314,314,314,A.,Rios,"GreaterEuropean,WestEuropean,Hispanic",0.0067397123,0.042686936,0.0020878026,0.008253322,0.0043397425,0.09961085,0.0106076775,0.06980986,0.029795336,0.008708715,0.66630447,0.028585158,0.02247046,2000
315,315,315,William,Gilreath,"GreaterEuropean,British",0.0016669688,0.0035471239,0.008801053,0.0037403032,0.00068136764,0.9632272,0.0002875517,0.0072517763,0.0011945587,0.0011181512,0.0068532117,0.0011105041,0.0005203329,2000
316,316,316,Scot,Anderson,"GreaterEuropean,British",0.00096043694,0.0027006054,0.0013392568,0.006829529,0.0025942964,0.76703686,0.003645611,0.030718414,0.0900473,0.011320328,0.016149482,0.015503822,0.051154103,2000
317,317,317,Peter,Revesz,"GreaterEuropean,WestEuropean,Hispanic",0.0043454235,0.011996006,0.07705782,0.011103648,0.009288775,0.06814046,0.1744446,0.0733572,0.12827276,0.006358478,0.40519297,0.02922759,0.0012142302,2000
318,318,318,Ravindra,Guravannavar,"Asian,IndianSubContinent",3.3803626e-06,3.817299e-06,0.99918395,3.712296e-05,0.00023261628,0.0002811655,1.0063682e-05,2.0343392e-05,7.099864e-05,4.8060724e-06,9.939405e-05,4.5173707e-05,7.244707e-06,2000
319,319,319,S,Sudarshan,"Asian,IndianSubContinent",0.00033785639,0.0004062714,0.89356667,0.0008238043,0.038682204,0.020032315,0.009097888,0.03427755,0.00042590502,7.4061114e-05,0.0020872683,4.2924275e-05,0.00014529629,2000
320,320,320,Ajit,Diwan,"Asian,GreaterEastAsian,EastAsian",0.5280826,0.001358537,0.16065563,0.19278832,0.028188849,0.041296735,0.005652902,0.0025149996,0.018775767,0.0014886208,0.014484245,0.0030085796,0.0017041554,2000
321,321,321,Ch.,Babu,"Asian,IndianSubContinent",0.011808659,0.007896399,0.80071497,0.0147413695,0.071739934,0.0352757,0.0018593767,0.020666812,0.017421236,0.0017062665,0.007940784,0.006036227,0.002192226,2000
322,322,322,Nilesh,Dalvi,"Asian,IndianSubContinent",0.00031616786,0.0005389834,0.4147131,0.048165154,0.014825058,0.038761273,0.0049329135,0.04790542,0.014242382,0.008487289,0.037034426,0.34402654,0.026051352,2000
323,323,323,Dan,Suciu,"Asian,GreaterEastAsian,Japanese",0.20981613,0.5171478,0.012349091,0.013456991,0.0029878896,0.020599114,0.005142211,0.013279641,0.061282787,0.013341267,0.039002925,0.0848549,0.006739239,2000
324,324,324,Vibhor,Rastogi,"Asian,IndianSubContinent",0.0070819086,0.0033532246,0.56059283,0.06234068,0.103562094,0.05369496,0.010391509,0.070372276,0.03038316,0.0014199183,0.026114255,0.06690852,0.0037845536,2000
325,325,325,Dan,Suciu,"Asian,GreaterEastAsian,Japanese",0.20981613,0.5171478,0.012349091,0.013456991,0.0029878896,0.020599114,0.005142211,0.013279641,0.061282787,0.013341267,0.039002925,0.0848549,0.006739239,2000
326,326,326,Sungho,Hong,"Asian,GreaterEastAsian,EastAsian",0.9522492,0.0017064682,0.00021396324,0.0010918225,0.00080845586,0.03314698,0.0012987036,0.0017466778,0.0028214804,0.00082014746,0.0018024266,0.00023566818,0.0020580983,2000
327,327,327,James,Hamilton,"GreaterEuropean,British",0.0009961303,0.0012278685,0.012599101,0.0066091144,0.008020377,0.7630516,0.0038193879,0.009676391,0.16811264,0.00200014,0.01185405,0.0028162992,0.009216834,2000
328,328,328,Russell,Sears,"GreaterEuropean,British",0.0061157863,0.006889113,0.0046113688,0.009625947,0.009362272,0.8253659,0.0048648734,0.03500311,0.03629079,0.0024131585,0.03709887,0.021441814,0.00091690174,2000
329,329,329,Catharine,Ingen,"GreaterEuropean,WestEuropean,Nordic",0.007797318,0.037435982,0.002738193,0.0029202711,0.0073846728,0.20624717,0.01592996,0.042117327,0.016295051,0.07786126,0.016351659,0.008286859,0.5586343,2000
330,330, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
331,331, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
332,332, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
333,333, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
334,334, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
335,335, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
336,336, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
337,337, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
338,338, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
339,339, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
340,340, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
341,341, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
342,342, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
343,343, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
344,344, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
345,345, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
346,346, , , ,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,2000
