,Unnamed: 0,Unnamed: 0.1,id,fname,lname,race,HL+A,HL+B,HL+I,HL+M,HL+O,HL+W,NL+A,NL+B,NL+I,NL+M,NL+O,NL+W,year,predRace
473,473,473, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
474,474,474, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
475,475,475, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
476,476,476, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
477,477,477, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
478,478,478, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
479,479,479, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
480,480,480, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
481,481,481, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
482,482,482, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
483,483,483, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
484,484,484, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
485,485,485, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
486,486,486, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
487,487,487, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
488,488,488, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
489,489,489, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
490,490,490, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
491,491,491, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
492,492,492, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
493,493,493, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
494,494,494, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
495,495,495, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
496,496,496, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
497,497,497, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
498,498,498, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
499,499,499, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
500,500,500, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
501,501,501, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
502,502,502, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
503,503,503, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
504,504,504, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
505,505,505, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
506,506,506, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
507,507,507, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
508,508,508, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
509,509,509, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
510,510,510, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
511,511,511, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
512,512,512, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
513,513,513, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
514,514,514, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
515,515,515, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
516,516,516, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
517,517,517, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
518,518,518, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
519,519,519, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
520,520,520, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
521,521,521, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
522,522,522, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
523,523,523, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
524,524,524, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
525,525,525, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
526,526,526, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
527,527,527, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
528,528,528, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
529,529,529, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
530,530,530, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
531,531,531, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
532,532,532, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
533,533,533, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
534,534,534, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
535,535,535, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
536,536,536, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
537,537,537, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
538,538,538, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
539,539,539, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
540,540,540, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
541,541,541, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
542,542,542, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
543,543,543, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
544,544,544, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
545,545,545, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
546,546,546, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
547,547,547, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
548,548,548, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
549,549,549, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
550,550,550, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
551,551,551, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
552,552,552, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
553,553,553, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
554,554,554, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
555,555,555, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
556,556,556, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
557,557,557, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
558,558,558, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
559,559,559, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
560,560,560, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
561,561,561, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
562,562,562, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
563,563,563, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
564,564,564, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
565,565,565, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
566,566,566, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
567,567,567, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
568,568,568, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
569,569,569, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
570,570,570, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
571,571,571, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
572,572,572, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
573,573,573, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
574,574,574, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
575,575,575, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
576,576,576, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
577,577,577, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
578,578,578, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
579,579,579, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
580,580,580, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
581,581,581, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
582,582,582, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
583,583,583, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
584,584,584, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
585,585,585, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
586,586,586, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
587,587,587, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
588,588,588, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
589,589,589, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
590,590,590, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
591,591,591, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
592,592,592, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
593,593,593, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
594,594,594, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
595,595,595, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
596,596,596, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
597,597,597, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
598,598,598, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
599,599,599, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
600,600,600, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
601,601,601, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
602,602,602, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
603,603,603, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
604,604,604, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
605,605,605, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
606,606,606, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
607,607,607, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
608,608,608, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
609,609,609, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
610,610,610, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
611,611,611, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
