,Unnamed: 0,id,fname,lname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",year
478,478, , , ,"Asian,GreaterEastAsian,Japanese",0.11026036,0.25030366,0.03390818,0.010105435,0.22855328,0.009671555,0.17279327,0.015140317,0.05874064,0.046381872,0.016062528,0.025031213,0.023047665,2000
479,479, , , ,"Asian,GreaterEastAsian,Japanese",0.11026036,0.25030366,0.03390818,0.010105435,0.22855328,0.009671555,0.17279327,0.015140317,0.05874064,0.046381872,0.016062528,0.025031213,0.023047665,2000
480,480, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
481,481, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
482,482, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
483,483, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
484,484, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
485,485, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
486,486, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
487,487, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
488,488, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
489,489, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
490,490, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
491,491, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
492,492, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
493,493, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
494,494, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
495,495, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
496,496, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
497,497, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
498,498, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
499,499, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
500,500, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
501,501, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
502,502, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
503,503, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
504,504, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
505,505, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
506,506, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
507,507, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
508,508, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
509,509, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
510,510, , , ,"Asian,GreaterEastAsian,Japanese",0.11026036,0.25030366,0.03390818,0.010105435,0.22855328,0.009671555,0.17279327,0.015140317,0.05874064,0.046381872,0.016062528,0.025031213,0.023047665,2000
511,511, , , ,"Asian,GreaterEastAsian,Japanese",0.11026036,0.25030366,0.03390818,0.010105435,0.22855328,0.009671555,0.17279327,0.015140317,0.05874064,0.046381872,0.016062528,0.025031213,0.023047665,2000
512,512, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
513,513, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
514,514, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
515,515, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
516,516, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
517,517, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
518,518, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
519,519, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
520,520, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
521,521, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
522,522, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
523,523, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
524,524, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
525,525, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
526,526, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
527,527, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
528,528, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
529,529, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
530,530, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
531,531, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
532,532, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
533,533, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
534,534, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
535,535, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
536,536, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
537,537, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
538,538, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
539,539, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
540,540, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
541,541, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
542,542, , , ,"Asian,GreaterEastAsian,Japanese",0.11026036,0.25030366,0.03390818,0.010105435,0.22855328,0.009671555,0.17279327,0.015140317,0.05874064,0.046381872,0.016062528,0.025031213,0.023047665,2000
543,543, , , ,"Asian,GreaterEastAsian,Japanese",0.11026036,0.25030366,0.03390818,0.010105435,0.22855328,0.009671555,0.17279327,0.015140317,0.05874064,0.046381872,0.016062528,0.025031213,0.023047665,2000
544,544, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
545,545, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
546,546, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
547,547, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
548,548, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
549,549, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
550,550, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
551,551, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
552,552, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
553,553, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
554,554, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
555,555, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
556,556, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
557,557, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
558,558, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
559,559, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
560,560, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
561,561, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
562,562, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
563,563, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
564,564, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
565,565, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
566,566, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
567,567, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
568,568, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
569,569, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
570,570, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
571,571, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
572,572, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
573,573, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
574,574, , , ,"Asian,GreaterEastAsian,Japanese",0.11026036,0.25030366,0.03390818,0.010105435,0.22855328,0.009671555,0.17279327,0.015140317,0.05874064,0.046381872,0.016062528,0.025031213,0.023047665,2000
575,575, , , ,"Asian,GreaterEastAsian,Japanese",0.11026036,0.25030366,0.03390818,0.010105435,0.22855328,0.009671555,0.17279327,0.015140317,0.05874064,0.046381872,0.016062528,0.025031213,0.023047665,2000
576,576, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
577,577, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
578,578, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
579,579, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
580,580, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
581,581, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
582,582, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
583,583, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
584,584, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
585,585, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
586,586, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
587,587, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
588,588, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
589,589, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
590,590, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
591,591, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
592,592, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
593,593, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
594,594, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
595,595, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
596,596, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
597,597, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
598,598, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
599,599, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
600,600, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
601,601, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
602,602, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
603,603, , , ,"Asian,GreaterEastAsian,Japanese",0.11026034,0.25030354,0.03390819,0.010105435,0.2285534,0.009671555,0.17279325,0.015140317,0.058740646,0.04638189,0.016062519,0.025031213,0.023047665,2000
